id,username,location,tweet
1165170246216486912,Cjay,"Lagos, Nigeria","RT @adaigbo_2022: After watching Peter Obi's interview  this morning, once I get home, I will  kiss my PVC, dust it again. 😁😁😁"
1209528800465313795,Josh Ekwunife,"Rivers, Nigeria","RT @blueprintafric: ""They said I'm qualified to be the Vice President because of my knowledge of the economy. But Nigeria's problem is the…"
1316690282000379904,NinuAye (InsideLife),Zion,"RT @UchePOkoye: Politicians are discussing how to stop Peter Obi, while Peter Obi is discussing how to fix Nigeria."
4714000517,NoGoingBack,,"RT @novieverest: Peter Obi on Arise TV was boom!!!
See Rufai thinking of how to pull his shirts and enter the streets to campaign for Peter…"
1466848636101439491,Divine Nnaemeka Nwaiwu,,"RT @IkukuomaC: Mr Peter Obi resounding response to Rabiu Kwankwaso "" His comments is the reason we have 100m Nigerians living in poverty ""…"
59939312,Ari B,Abuja,"RT @iamchrisani: Omo Peter Obi got our warning about not apologizing again , this lady on arisetv just asked him about his supporters that…"
735464536497639424,Emmanuel E,"Lagos, Nigeria","RT @novieverest: Peter Obi on Arise TV was boom!!!
See Rufai thinking of how to pull his shirts and enter the streets to campaign for Peter…"
1304082325530181637,peterobiforpresident2023,Nigeria,RT @adedoyinMii: @DavidHundeyin Peter Obi made it clear that it is not his supporters that are bullying people but rather opposition are in…
1257592480192778241,motuluv💕💖 💡,Nigeria,"RT @Anayo_Ella: Peter Obi responding to Buba Galadima and Kwankwaso saying he should accept to be the vice president. PO answered, ""why sho…"
238056183,Peter Obi’s Counsel,"Lagos,Nigeria.","RT @TheTawah_: Peter Obi handled that Kwankwaso ethnic baiting and bigotry with so much grace and tact. 
He is so so good."
757569715283881985,nuvo,,"RT @Iamikkenna: ""They said I'm qualified to be the vice president because of my knowledge of the economy. But Nigeria problem is the econom…"
1189877330602274816,Chicaqo,"Ondo, Nigeria","RT @Sports_Doctor2: On Arise Tv, Peter Obi talked about how he supported UMZA Rice, one of the biggest rice milling factory in Nigeria loca…"
207102723,Praise David,Lagos,"RT @HRH_onyx: E be like Peter Gregory Obi has been preparing for this role for a long time.

Supporting Rice factory in Kano, building scho…"
3309559149,Abudu Adetunji,"Rhode Island, USA","RT @tarilamurphy: ""I want to show people love when they show hatred""
Peter Obi. 
Sir @PeterObi I pray to have your kind of heart 
#TheMorni…"
1245784855503343617,Peter Obi for president #EndSars,"Lagos, Nigeria",RT @urchilla01: Peter Obi on @ARISEtv addressing the allegations made by Mahdi Shehu that he made Northerners wear tags while he was Govern…
1018082958102712320,Mazi Chinedu Nando #PETEROBI4PRESIDENT2023,Nigeria,"RT @Morris_Monye: Peter Obi now on Arise TV

Feels like the President is talking."
1100523919596052480,Jaynee,,RT @Nkemchor_: Peter Obi on Arise tv gives response to kwankwaso that focus should be on issues Nigerians are facing and not ethnicity. In…
203013335,Maazị Omenuko,"Lagos & Abuja, Nigeria ","RT @firstladyship: I am building a team of competent Nigerians. I want those who can look at me in the face &amp; say; “Mr President, you are w…"
308235943,DESERT STORM,Lagos,"RT @WonderboyIyke: 😂 Peter Obi is aware of Sega, Tolu, Reno and the rest. 😂😂😂 This man is smart. Paid cashtivist and Bellevist want us to k…"
4344741975,Blinky Gabby,,"RT @Odogwu_Nomso: Peter Obi on Arise TV

""This Election should not be based on MY TURN, ETHNICITY OR RELIGION, its should be based on COMPE…"
1531947088677937154,Success Eloka,,"@wandeo @Atijohn @PeterObi @ARISEtv If you are true to yourself and conscience, you will know that Peter Obi is most qualified among the three strong contestants.If Nigeria is gud today is for everybody.d insecurity and hunger in Nigeria 2day don’t know APC,PDP or LP.Let’s be wise wit our choice"
1054504952549310465,kakaa,"Lagos, Nigeria",@IAmSteveHarvey And Peter OBI
320316229,Panache,Africa ,"RT @Princenechecfr: Peter Obi makes supporting him very easy.
Facts Choke, Track Records over choke."
1178000484650688512,Annazzy,In God's arms.,"RT @OBIdient_FC: Peter Obi on Arise TV 

""The comments from Kwankwaso is why we are where we are today, we vote for Incompetence based on t…"
3392766749,Japhet,Nigeria,"RT @Chude__: ""The comments from My Elder brother Kwankwaso is why we are where we are today, we vote for Incompetence based on the Primitiv…"
1005865090262929412,Ke̶n̶d̶r̶i̶c̶k̶,No Clue Where I Am,RT @TheRoyOsuji: Peter Obi is making practical sense on Arise TV right now. He also seems like he isn’t “one of them”.
1488875242479140868,Jude Chukwudindu,"Lagos, Nigeria","RT @ArowoloSeun930: If you listened to Peter Obi this morning and you are not convinced that he's better than the rest, with all due respec…"
392330617,holly Gazi,San Diego California ,RT @Spotlight_Abby: Doyin Okupe delivering the death knell on the talks of a merger/alliance between Kwankwaso’s NNPP and Peter Obi's Labou…
1197793840285003778,Brandon Hills,🇳🇬🇺🇲🌎,RT @peter_pentane: It's not making sense if it's not Peter Obi. ✊🇳🇬 https://t.co/y78TSty5PF
1255893092193927168,Taiwo Makinde OLUWATOSIN,Oyo | Osun,"RT @Morris_Monye: Peter Obi now on Arise TV

Feels like the President is talking."
4391662576,Obidient Bat 🦇,There was a Country,RT @firstladyship: Kwankwaso’s statement is the reason more than 100m Nigerians are in poverty. Don’t vote for Peter Obi because he is from…
1087617904634413059,Lawrence Kelly.,,"RT @Princenechecfr: Peter Obi makes supporting him very easy.
Facts Choke, Track Records over choke."
918545536613081089,General,"Lagos, Nigeria","RT @Dr_Clandestine: If you listened to Peter Obi on #TheMorningShow on Arise TV, you will see why the usual politicians hate his candidacy…"
1359200179535118339,OGIDE LYON,,"RT @adaigbo_2022: After watching Peter Obi's interview  this morning, once I get home, I will  kiss my PVC, dust it again. 😁😁😁"
4245784085,Toyin Obafemi,"Lagos, Nigeria","RT @firstladyship: I am building a team of competent Nigerians. I want those who can look at me in the face &amp; say; “Mr President, you are w…"
1189877330602274816,Chicaqo,"Ondo, Nigeria","RT @Chude__: ""They said I'm qualified to be the Vice President bcuz of my knowledge of the economy. But Nigeria's problem is the economy. W…"
1384604207924137985,onyekachi daniel,,"RT @ChiagozieManuel: Even sowore follow listen to Peter obi 😂😂😂😂😂.
Peter obi na your mate.
#TheMorningShow https://t.co/kMvhlZE9QI"
179009338,HoneyBadger,Abuja Nigeria,"RT @novieverest: Peter Obi on Arise TV was boom!!!
See Rufai thinking of how to pull his shirts and enter the streets to campaign for Peter…"
4229839097,greenbladebet,"Port Harcourt, Nigeria","RT @Jack_ng01: Forget Peter Obi's speech on Arise TV

When you get the opportunity to seat with him one-on-one and discuss these issues, yo…"
965712284696895488,Daniel,"Warri, Nigeria","RT @Chude__: ""They said I'm qualified to be the Vice President bcuz of my knowledge of the economy. But Nigeria's problem is the economy. W…"
258731913,Ik,Port harcourt 🇳🇬,"RT @ARISEtv: Tomorrow, Labour Party Presidential candidate Peter Obi @PeterObi joins the hosts of The Morning Show for an exclusive intervi…"
147525737,vikky,"Abuja,Nigeria","RT @urchilla01: Rufai: when are we going to see your manifesto? 

Peter Obi: ""I can hire professionals to write something I don't believe i…"
1658583440,Claire,,RT @Pr8nz: Peter Obi just scored another media hattrick with the @ARISEtv interview. #OBIdients have been given campaign material to feast…
2339246035,Em❤️Manuela,"Washington, USA","WATCHING PETER OBI’s Shows is like watching uefa champions league finals and World Cup finals!!
💰❤️💰❤️❤️💰❤️❤️💰❤️

It gives me Joy 
#LabourParty 

#PeterObiForPresident2023 #PeterObi2023 #PeterObiWillBePresident 

#BTCUSDT"
94095766,Scarface 💫,Anywhere,"RT @DanielRegha: @SaharaReporters Peter Obi is no saint or messiah, but he's very different from Tinubu &amp; Atiku. For starters, Obi's good w…"
919190160717303808,Shaun,"South Carolina, USA",RT @Naija_PR: I want a younger person as my Vice so I can lower the age of governance and stop recycling of old leaders — Peter Obi
1534586535055659010,EEE,,"RT @NgLabour: The truth of the matter is that it is in the interest of Kwankwaso to take the Vice Presidency.
Peter Obi is the man of the m…"
1004744205619613696,Onoja Matthew,"Lagos, Nigeria","RT @firstladyship: I am building a team of competent Nigerians. I want those who can look at me in the face &amp; say; “Mr President, you are w…"
132085241,Opemipo,Nigeria,RT @thekaysie: Peter Obi just dey burst my head for this arise tv interview I swear.
1235980249546076162,PROUDLY AN OBIDIENT EDO GIRL 🇳🇬,"Lagos, Nigeria","RT @ChigozieIAlex: Rufai am building a team, that team has to be formidable full of competent people just like my team in Anambra. I want t…"
1039906241705848832,Enoch Aguocha,"Lagos, Nigeria","@am_BinHamzat @atiku Please, always use ur pronoun very well to avoid passing the wrong message. *Your president* not mine let alone ours. Please, stay on ur Lane. Peter Obi is my president and he will take over office shortly."
843108186869694465,Oldrafiky,🌍,RT @UbongJacob10: Peter Obi is the next President of The Federal Republic Of Nigeria come February 2023
203005152,The curious mind,nigeria,"RT @novieverest: 85-year-old Obasanjo is going around the country, mobilizing and getting support for Peter Obi for the interest of Nigeria…"
1533714588138618880,Angelo,,"RT @madona1996: Peter Obi just finished on Arise TV.
Rufai and Tundun Abiola came prepared but Peter Obi came more prepared. As usual no in…"
3307373758,Chi Chuks,Earth,RT @ChifeObi: NEPA restored light in my area just before Peter Obi’s interview on Arise TV and took it immediately the interview ended.😄😄😄…
1390984606090936324,McCa,,"RT @Zeusdfirst: @Odogwu_Nomso @FS_Yusuf_ After listening to this man speak on issues bothering Nigeria and Nigerians, i can confidently tel…"
1190247452860923905,Dora,,"RT @firstladyship: Even Rufai, Rotus, Tundun of Arise TV crew, fell under Peter Obi’s spell on #TheMorningShow. Anyone that listen to Peter…"
1508648656253112320,PeterObi2023,OpenSea,"RT @blossommartins: Peter Obi said I don’t need someone to be on top of me when I can solve the problem… 
My President😭😭😭😭✊✊✊

Omor"
1054913224821346304,T0be,,"RT @IkukuomaC: Mr Peter Obi resounding response to Rabiu Kwankwaso "" His comments is the reason we have 100m Nigerians living in poverty ""…"
1003533892496830464,Obinna Mbah,,"RT @pascaloz: Guys after listening to Peter Obi on @ARISEtv and you are still not convinced that he is better, then I can't help you. Go wi…"
1315674769484849152,Kweku The Traveller 🛍,Nigeria,"If you are against Peter Obi, keep it to yourself. If you come across my TL, I will make sure I press your neck till gator show."
1005865090262929412,Ke̶n̶d̶r̶i̶c̶k̶,No Clue Where I Am,RT @iSlimfit: “I don't want people to vote for me because I am from the Southeast. I want them to vote for me because I'm competent.” - Pet…
946084136938295296,Nwosu Stephen Okwuchukwu,"Port Harcourt, Nigeria","Do you know that Peter Obi is the hope of many Nigerians now. He speaks message of hope with certainty.If he eventually lose this election, many will commit suicide, some will leave Nigeria,few will die of wretchedness/hopelessness.
MAY GOD SAVE US ALL.

#PeterObi 
#LabourParty"
794345327599951872,Emmanuel Oluwaseun,,RT @peter_pentane: It's not making sense if it's not Peter Obi. ✊🇳🇬 https://t.co/y78TSty5PF
1237845320521764871,Obere Eze042 ♊,"Enugu, ","RT @Chude__: ""The comments from My Elder brother Kwankwaso is why we are where we are today, we vote for Incompetence based on the Primitiv…"
1165170246216486912,Cjay,"Lagos, Nigeria",RT @ChigozieIAlex: Doyin Okupe giving it back to Kwankwaso 🔥 Our DG is doing what Obidients expect their President to do &amp; I like it. Peter…
328515060,Samuel Duke,Singapore. ,"RT @firstladyship: “If I am qualified to be Vice President, I am qualified to be the President.”

Peter Obi is the Real Nuggets on Arise TV…"
821200159367380992,Nnamdi Moronu,,"@yabaleftonline Everyone collecting illegal payments and stealing from the Nation is afraid of Peter Obi. The drain will be plugged and all of them exposed. Dokubo is and has always been a scam. I expect nothing meaningful from him. 
Come 2023, we are taking back our country Obidiently...."
1317953710438420481,Joseph Olawale Bamidele,Abuja FCT,"@adeyanjudeji Peter Obi has good antecedents. He is a complete personality of competence. Buhari was a failure packaged for everyone. Obi is on Arise discussing how he will make nigeria great. See difference!

Never in your sorry life compare Peter Obi with Buhari again!"
231695644,Saint Amaechi Anthony,"portharcourt,nigeria","RT @OBIdient_FC: Peter Obi on Arise TV 

""The comments from Kwankwaso is why we are where we are today, we vote for Incompetence based on t…"
1484105581107556354,TDee,,"RT @Chude__: ""The comments from My Elder brother Kwankwaso is why we are where we are today, we vote for Incompetence based on the Primitiv…"
1675237700,Ejogbamu Abirhire,"Lagos, Nigeria","RT @NwiloC: Enough of the tribal, ethnic, religious and it's my turn sentiments, I want it to be turn of Nigerians now, and when I'm done N…"
